claim_row_id,policy_id,claim_amount,claim_count,exposure,area,vehicle_power,vehicle_age,driver_age,bonus_malus,vehicle_brand,fuel_type,density,region
25579,1195722,1529.38,2.0,1.01,E,4.0,10.0,50.0,50.0,B2,Regular,5177.0,R11
25580,2268383,105.45,1.0,0.18,D,5.0,8.0,29.0,64.0,B4,Diesel,1326.0,R93
25581,2271584,67.0,2.0,0.83,E,5.0,1.0,45.0,50.0,B3,Regular,3301.0,R73
25582,2272683,1172.0,1.0,0.5,D,5.0,3.0,35.0,72.0,B2,Diesel,582.0,R91
25583,2282340,1232.27,1.0,0.5,D,7.0,11.0,48.0,81.0,B1,Regular,1271.0,R91
25584,2264234,1649.14,1.0,0.5,D,7.0,6.0,39.0,76.0,B1,Regular,1468.0,R93
25585,2263225,1890.91,2.0,1.0,D,7.0,6.0,34.0,50.0,B12,Diesel,1445.0,R72
25586,2263225,1173.38,2.0,1.0,D,7.0,6.0,34.0,50.0,B12,Diesel,1445.0,R72
25587,2272379,1544.93,1.0,0.24,E,6.0,9.0,50.0,50.0,B1,Diesel,3317.0,R93
25588,2277656,2085.77,1.0,0.95,C,10.0,5.0,48.0,50.0,B14,Diesel,118.0,R54
25589,2273202,2427.98,1.0,0.08,C,11.0,10.0,34.0,68.0,B10,Regular,167.0,R23
25590,2268529,1132.05,1.0,0.56,D,6.0,12.0,59.0,100.0,B1,Diesel,1468.0,R93
25591,2270561,2812.02,1.0,0.98,E,5.0,2.0,63.0,50.0,B2,Diesel,6924.0,R11
25592,2277846,8095.66,,,,,,,,,,,
25593,2268342,1247.16,1.0,0.0054794520547945,C,7.0,5.0,62.0,50.0,B1,Regular,269.0,R91
25594,2262401,537.07,1.0,0.08,D,5.0,12.0,39.0,57.0,B5,Diesel,953.0,R31
25595,2270260,1907.32,1.0,0.08,E,6.0,2.0,34.0,79.0,B1,Regular,8455.0,R82
25596,2260624,817.29,1.0,1.0,E,5.0,14.0,66.0,50.0,B2,Regular,4775.0,R11
25597,2271584,679.37,2.0,0.83,E,5.0,1.0,45.0,50.0,B3,Regular,3301.0,R73
25598,1198499,467.39,2.0,1.09,D,6.0,9.0,37.0,90.0,B1,Diesel,1055.0,R72
25599,1198499,586.0,2.0,1.09,D,6.0,9.0,37.0,90.0,B1,Diesel,1055.0,R72
25600,2275075,2290.1,1.0,0.24,E,5.0,0.0,38.0,57.0,B2,Diesel,3862.0,R31
25601,2274981,1349.54,1.0,1.0,E,7.0,5.0,50.0,50.0,B2,Diesel,4059.0,R23
25602,2255452,4683.74,1.0,0.49,E,10.0,6.0,56.0,51.0,B4,Diesel,9307.0,R82
25603,2277682,1575.61,1.0,0.98,E,5.0,0.0,56.0,50.0,B3,Diesel,7259.0,R31
25604,2277846,2858.41,,,,,,,,,,,
25605,2277846,1604.32,,,,,,,,,,,
25606,1198755,543.22,1.0,0.96,E,6.0,10.0,43.0,50.0,B1,Regular,3317.0,R93
25607,2263016,678.84,1.0,0.5,D,5.0,6.0,43.0,50.0,B5,Diesel,554.0,R41
25608,2274488,694.72,1.0,0.08,D,5.0,2.0,30.0,68.0,B3,Diesel,1699.0,R91
25609,2281018,1500.0,1.0,0.5,C,8.0,12.0,38.0,51.0,B1,Diesel,111.0,R82
25610,2277593,1226.32,1.0,0.38,E,6.0,3.0,71.0,112.0,B2,Diesel,3317.0,R93
25611,2267447,1000.0,1.0,0.5,E,4.0,16.0,52.0,118.0,B2,Regular,3317.0,R93
25612,1195347,839.2,1.0,0.49,E,6.0,6.0,50.0,60.0,B2,Diesel,3857.0,R72
25613,2277867,200.0,1.0,0.9,C,5.0,13.0,33.0,64.0,B3,Regular,433.0,R93
25614,2272703,681.74,1.0,0.24,A,6.0,17.0,39.0,50.0,B2,Diesel,15.0,R82
25615,2270493,853.42,1.0,0.3,E,7.0,14.0,70.0,68.0,B2,Regular,4348.0,R72
25616,2277762,1172.0,5.0,0.08,D,4.0,12.0,52.0,50.0,B1,Regular,824.0,R91
25617,2256023,1466.13,1.0,1.0,D,7.0,2.0,64.0,50.0,B12,Regular,1403.0,R93
25618,2280739,748.22,1.0,0.41,D,5.0,4.0,41.0,50.0,B3,Diesel,1326.0,R93
25619,2274545,24441.66,1.0,0.08,C,14.0,5.0,41.0,76.0,B13,Regular,181.0,R31
25620,2227167,1152.62,1.0,0.33,E,4.0,12.0,29.0,80.0,B2,Diesel,4116.0,R24
25621,2268050,890.37,1.0,0.25,C,6.0,12.0,28.0,68.0,B3,Regular,144.0,R93
25622,2271008,765.08,1.0,0.83,B,7.0,16.0,37.0,50.0,B2,Regular,57.0,R93
25623,2256716,1362.81,1.0,0.49,D,5.0,18.0,30.0,60.0,B2,Regular,1488.0,R11
25624,2263569,1599.91,1.0,0.5,E,14.0,2.0,52.0,50.0,B3,Regular,8455.0,R82
25625,1196685,875.74,1.0,0.48,C,7.0,11.0,43.0,50.0,B1,Regular,300.0,R91
25626,2276263,207.31,1.0,0.5,E,10.0,8.0,29.0,68.0,B12,Regular,5460.0,R11
25627,2263828,629.7,1.0,1.0,D,6.0,6.0,42.0,50.0,B1,Diesel,1287.0,R72
25628,2257896,2805.39,1.0,0.49,D,8.0,2.0,60.0,50.0,B6,Diesel,570.0,R93
25629,2267977,3197.49,1.0,1.2,A,10.0,17.0,49.0,90.0,B2,Diesel,11.0,R93
25630,2263138,200.76,1.0,1.0,E,7.0,3.0,45.0,58.0,B1,Diesel,2733.0,R93
25631,2279765,441.14,1.0,0.08,E,6.0,13.0,39.0,95.0,B1,Diesel,4059.0,R23
25632,2268074,213.99,1.0,0.24,D,5.0,2.0,66.0,51.0,B2,Regular,1448.0,R93
25633,2271891,503.17,1.0,0.83,D,5.0,1.0,39.0,50.0,B5,Diesel,776.0,R93
25634,2278657,237.68,1.0,0.08,E,7.0,1.0,57.0,50.0,B2,Regular,2983.0,R31
25635,2271189,1303.52,1.0,0.5,C,10.0,4.0,50.0,50.0,B3,Diesel,437.0,R91
25636,2224967,900.0,1.0,0.08,D,7.0,4.0,69.0,50.0,B3,Regular,645.0,R91
25637,2277846,1180.63,,,,,,,,,,,
25638,2277846,1172.0,,,,,,,,,,,
25639,2278336,278.15,1.0,0.08,D,9.0,1.0,44.0,64.0,B1,Diesel,1767.0,R31
25640,2277628,776.65,1.0,0.22,D,5.0,3.0,32.0,68.0,B2,Diesel,1753.0,R82
25641,2277846,2151.07,,,,,,,,,,,
25642,2277846,2490.58,,,,,,,,,,,
25643,2266805,500.1,1.0,0.26,E,6.0,7.0,38.0,50.0,B2,Regular,4059.0,R23
25644,1197336,2040.9,1.0,0.7,C,8.0,18.0,47.0,50.0,B10,Diesel,498.0,R31
25645,2275832,5883.9,1.0,0.5,C,6.0,7.0,33.0,64.0,B2,Diesel,359.0,R93
25646,1189146,1500.0,1.0,1.0,A,6.0,13.0,61.0,90.0,B1,Diesel,23.0,R91
25647,2281880,931.4,1.0,0.52,B,5.0,1.0,57.0,76.0,B2,Regular,79.0,R91
25648,2262998,721.73,1.0,0.5,C,7.0,1.0,60.0,50.0,B1,Regular,210.0,R82
25649,2276831,692.91,1.0,0.5,E,7.0,6.0,42.0,53.0,B3,Regular,3317.0,R93
25650,2272382,973.85,1.0,0.24,D,5.0,6.0,31.0,80.0,B3,Regular,1326.0,R93
25651,2256787,120.11,3.0,1.0,E,11.0,8.0,78.0,50.0,B2,Regular,4348.0,R72
25652,2267812,1720.87,1.0,0.91,E,6.0,1.0,42.0,57.0,B1,Diesel,9307.0,R82
25653,2255118,1564.83,2.0,1.0,E,6.0,6.0,51.0,61.0,B4,Regular,4762.0,R93
25654,2282188,1208.39,1.0,0.78,E,7.0,15.0,42.0,80.0,B3,Regular,3657.0,R82
25655,2272798,1888.88,1.0,0.44,C,6.0,6.0,50.0,55.0,B1,Diesel,476.0,R93
25656,2282134,378.45,,,,,,,,,,,
25657,2280631,602.24,1.0,0.56,D,10.0,0.0,47.0,68.0,B6,Regular,769.0,R82
25658,1179656,1313.72,1.0,1.12,E,6.0,0.0,37.0,72.0,B4,Diesel,9307.0,R82
25659,2279537,851.78,1.0,0.08,C,6.0,7.0,31.0,90.0,B2,Diesel,310.0,R93
25660,2255912,1000.0,1.0,1.0,C,6.0,1.0,42.0,50.0,B6,Diesel,269.0,R91
25661,2278882,1256.08,1.0,0.08,C,5.0,4.0,35.0,58.0,B2,Regular,269.0,R91
25662,2258461,1563.68,1.0,1.0,E,6.0,9.0,33.0,51.0,B1,Diesel,9096.0,R11
25663,2275071,85.51,2.0,0.9,E,8.0,5.0,36.0,68.0,B10,Diesel,6465.0,R11
25664,2264082,1938.33,1.0,1.0,C,7.0,2.0,43.0,54.0,B2,Diesel,310.0,R93
25665,2272595,531.57,1.0,0.44,E,5.0,5.0,37.0,60.0,B3,Diesel,3744.0,R93
25666,2277833,305.53,2.0,0.81,D,6.0,10.0,37.0,50.0,B1,Diesel,532.0,R91
25667,2260956,756.68,1.0,0.5,D,7.0,15.0,47.0,50.0,B11,Diesel,754.0,R24
25668,2263166,931.84,1.0,0.5,B,9.0,15.0,56.0,50.0,B1,Regular,55.0,R73
25669,2271355,2107.12,1.0,0.5,F,7.0,11.0,43.0,72.0,B2,Regular,10477.0,R11
25670,2282134,41.2,,,,,,,,,,,
25671,2277846,1563.71,,,,,,,,,,,
25672,2278017,768.06,1.0,0.39,E,4.0,0.0,61.0,54.0,B1,Diesel,3317.0,R93
25673,2280780,1716.61,1.0,0.58,C,7.0,1.0,52.0,50.0,B12,Diesel,269.0,R91
25674,2267824,1099.13,2.0,0.5,F,7.0,16.0,47.0,63.0,B2,Diesel,27000.0,R11
25675,2282134,124.33,,,,,,,,,,,
25676,2282134,4366.74,,,,,,,,,,,
25677,2282134,450.93,,,,,,,,,,,
25678,2257823,1396.82,1.0,0.49,E,5.0,5.0,47.0,50.0,B5,Diesel,4762.0,R93
25679,2277846,1245.67,,,,,,,,,,,
25680,1196466,4849.93,1.0,0.52,E,6.0,6.0,25.0,85.0,B2,Diesel,2983.0,R31
25681,2282134,2552.74,,,,,,,,,,,
25682,2275118,465.12,1.0,0.68,E,8.0,0.0,34.0,54.0,B6,Diesel,3317.0,R93
25683,2218307,1796.98,1.0,0.08,E,7.0,4.0,33.0,54.0,B2,Diesel,4128.0,R52
25684,2271362,3302.25,2.0,0.5,E,6.0,12.0,45.0,50.0,B1,Diesel,6736.0,R11
25685,2271362,1000.0,2.0,0.5,E,6.0,12.0,45.0,50.0,B1,Diesel,6736.0,R11
25686,2282134,1216.66,,,,,,,,,,,
25687,2255094,98.07,1.0,1.0,A,5.0,2.0,29.0,58.0,B2,Diesel,3.0,R91
25688,2275187,658.63,1.0,0.95,C,5.0,1.0,27.0,64.0,B1,Diesel,212.0,R91
25689,2282134,3619.63,,,,,,,,,,,
25690,2267555,52.88,1.0,0.91,C,6.0,1.0,47.0,50.0,B1,Diesel,285.0,R31
25691,2282491,2026.0,1.0,0.7,E,6.0,0.0,29.0,65.0,B1,Diesel,3317.0,R93
25692,2277846,2133.36,,,,,,,,,,,
25693,2282134,80.81,,,,,,,,,,,
25694,2285807,1036.0,1.0,0.49,E,6.0,13.0,60.0,72.0,B6,Regular,3317.0,R93
25695,2272906,1367.8,1.0,0.96,C,7.0,5.0,42.0,57.0,B1,Diesel,177.0,R93
25696,2281761,4718.43,1.0,0.25,B,6.0,8.0,34.0,68.0,B3,Diesel,57.0,R72
25697,2282450,419.87,1.0,0.46,D,7.0,8.0,34.0,64.0,B11,Regular,1229.0,R93
25698,2258401,1323.25,1.0,1.0,E,6.0,19.0,47.0,50.0,B11,Diesel,2906.0,R72
25699,2275497,130.88,1.0,0.23,C,9.0,0.0,30.0,50.0,B13,Regular,323.0,R91
25700,2277762,1500.0,5.0,0.08,D,4.0,12.0,52.0,50.0,B1,Regular,824.0,R91
25701,2282452,1931.47,1.0,0.28,E,8.0,0.0,30.0,64.0,B11,Diesel,3744.0,R93
25702,2277250,822.72,1.0,0.5,E,5.0,2.0,29.0,80.0,B5,Regular,3317.0,R93
25703,2275342,1572.8,1.0,0.4,C,5.0,0.0,55.0,52.0,B12,Regular,269.0,R91
25704,2263863,1500.0,1.0,0.5,D,9.0,2.0,40.0,65.0,B3,Diesel,1286.0,R91
25705,2280034,839.02,2.0,0.08,E,5.0,1.0,26.0,68.0,B1,Diesel,3744.0,R93
25706,2280034,1172.0,2.0,0.08,E,5.0,1.0,26.0,68.0,B1,Diesel,3744.0,R93
25707,2258037,556.2,1.0,1.0,C,5.0,1.0,47.0,50.0,B1,Diesel,426.0,R91
25708,2268185,735.54,1.0,1.11,C,5.0,1.0,32.0,54.0,B3,Diesel,218.0,R82
25709,1192841,4987.99,1.0,1.0,E,8.0,3.0,54.0,50.0,B1,Diesel,4348.0,R72
25710,2282157,1000.0,1.0,0.72,E,7.0,16.0,50.0,82.0,B2,Regular,7259.0,R31
25711,2280583,2788.64,1.0,0.46,C,7.0,0.0,51.0,62.0,B6,Diesel,173.0,R93
25712,2260456,776.76,1.0,0.5,E,5.0,14.0,45.0,50.0,B2,Regular,3963.0,R91
25713,2280846,335.23,1.0,0.24,E,5.0,5.0,37.0,64.0,B4,Diesel,4116.0,R24
25714,2272894,10604.53,1.0,0.35,E,7.0,3.0,32.0,76.0,B5,Regular,3857.0,R72
25715,2215712,3379.57,1.0,0.49,E,6.0,2.0,47.0,50.0,B1,Diesel,3317.0,R93
25716,2277248,925.27,1.0,0.5,E,6.0,2.0,40.0,85.0,B4,Regular,8880.0,R11
25717,2277607,3980.0,1.0,0.5,D,7.0,9.0,68.0,64.0,B10,Diesel,577.0,R91
25718,2272682,1310.01,1.0,0.21,D,4.0,0.0,59.0,50.0,B12,Regular,533.0,R93
25719,1197449,5330.44,2.0,0.92,D,6.0,0.0,61.0,50.0,B3,Diesel,902.0,R31
25720,2258845,869.04,1.0,0.49,E,4.0,10.0,41.0,76.0,B6,Regular,2906.0,R72
25721,2282134,500.0,,,,,,,,,,,
25722,2282134,127.74,,,,,,,,,,,
25723,1193581,844.46,1.0,0.99,A,7.0,19.0,53.0,69.0,B1,Regular,32.0,R72
25724,2275550,879.52,1.0,0.5,D,5.0,2.0,62.0,50.0,B2,Diesel,1622.0,R91
25725,2279932,683.94,1.0,0.08,E,6.0,2.0,34.0,79.0,B1,Regular,8455.0,R82
25726,2275551,801.85,1.0,0.42,D,7.0,0.0,41.0,50.0,B1,Diesel,1232.0,R93
25727,2263399,1614.99,1.0,1.0,D,5.0,5.0,47.0,50.0,B1,Diesel,530.0,R24
25728,2263289,775.11,1.0,0.5,D,4.0,13.0,40.0,51.0,B5,Regular,1326.0,R93
25729,2227122,1010.94,1.0,0.24,C,13.0,1.0,53.0,51.0,B10,Regular,458.0,R93
25730,2268478,280.43,1.0,0.5,C,5.0,13.0,58.0,95.0,B1,Regular,247.0,R73
25731,2275334,1622.99,1.0,0.25,E,6.0,5.0,44.0,50.0,B2,Diesel,3317.0,R93
25732,2256054,517.77,1.0,0.49,C,5.0,1.0,49.0,53.0,B5,Diesel,137.0,R31
25733,2277447,1251.14,1.0,0.43,E,5.0,11.0,48.0,50.0,B5,Regular,4762.0,R93
25734,1190363,902.23,1.0,1.0,C,10.0,14.0,72.0,50.0,B2,Regular,443.0,R73
25735,2266575,191.06,2.0,0.24,D,5.0,1.0,72.0,50.0,B5,Diesel,876.0,R23
25736,2266575,586.0,2.0,0.24,D,5.0,1.0,72.0,50.0,B5,Diesel,876.0,R23
25737,2282134,2106.51,,,,,,,,,,,
25738,2282134,709.58,,,,,,,,,,,
25739,2282134,2403.0,,,,,,,,,,,
25740,2282134,71.64,,,,,,,,,,,
25741,2270918,1188.86,1.0,0.5,D,6.0,8.0,47.0,50.0,B2,Diesel,1271.0,R91
25742,2282134,77.02,,,,,,,,,,,
25743,2282134,6154.16,,,,,,,,,,,
25744,2272619,632.92,1.0,0.26,C,6.0,2.0,30.0,80.0,B5,Diesel,176.0,R82
25745,2262925,2348.07,1.0,0.5,C,6.0,9.0,58.0,50.0,B1,Diesel,122.0,R93
25746,2271145,1681.12,1.0,0.5,E,7.0,4.0,41.0,58.0,B1,Diesel,2733.0,R93
25747,1186852,1500.0,1.0,1.0,D,6.0,3.0,39.0,57.0,B1,Diesel,1943.0,R24
25748,2277246,1278.25,1.0,0.5,E,11.0,9.0,55.0,68.0,B3,Regular,7590.0,R11
25749,2276111,2566.27,1.0,0.75,C,5.0,10.0,30.0,57.0,B2,Diesel,269.0,R91
25750,2270468,1287.5,1.0,0.75,D,9.0,3.0,38.0,50.0,B3,Regular,1182.0,R82
25751,2282134,89.1,,,,,,,,,,,
25752,2282134,200.69,,,,,,,,,,,
25753,2215050,1679.52,2.0,0.49,E,8.0,0.0,47.0,50.0,B4,Diesel,3317.0,R93
25754,2282134,1000.0,,,,,,,,,,,
25755,2260869,547.09,1.0,1.0,E,6.0,16.0,44.0,50.0,B2,Diesel,3963.0,R91
25756,2283104,922.0,1.0,0.08,C,6.0,8.0,31.0,68.0,B2,Diesel,244.0,R31
25757,2274924,160.67,1.0,0.5,A,6.0,6.0,36.0,50.0,B2,Diesel,36.0,R72
25758,2281271,528.37,1.0,0.66,D,5.0,1.0,69.0,50.0,B3,Regular,1326.0,R93
25759,2272574,75.62,1.0,0.35,E,7.0,2.0,43.0,90.0,B2,Regular,3317.0,R93
25760,2275265,1503.92,1.0,0.97,D,10.0,7.0,40.0,50.0,B2,Regular,1229.0,R31
25761,2270525,1070.52,1.0,0.43,D,12.0,13.0,50.0,50.0,B10,Regular,1812.0,R11
25762,2258151,1692.36,1.0,1.0,D,5.0,1.0,39.0,55.0,B5,Diesel,1006.0,R93
25763,2277331,496.39,1.0,0.27,D,6.0,11.0,48.0,57.0,B3,Regular,716.0,R93
25764,2277204,975.19,1.0,0.5,D,7.0,13.0,39.0,50.0,B1,Regular,539.0,R73
25765,2268401,1990.92,1.0,0.61,C,6.0,9.0,41.0,50.0,B2,Diesel,147.0,R91
25766,2285592,1373.28,1.0,0.84,A,8.0,15.0,46.0,50.0,B10,Diesel,8.0,R82
25767,2260267,1500.0,1.0,0.5,A,7.0,7.0,44.0,85.0,B1,Diesel,43.0,R82
25768,2280896,74.75,1.0,0.5,D,9.0,11.0,45.0,50.0,B11,Regular,658.0,R93
25769,1195182,1063.3,1.0,1.0,D,6.0,7.0,65.0,50.0,B6,Diesel,572.0,R31
25770,2282042,85.01,1.0,0.53,E,5.0,2.0,25.0,76.0,B3,Diesel,2983.0,R31
25771,2271367,390.0,1.0,0.83,C,10.0,13.0,42.0,50.0,B13,Diesel,214.0,R22
25772,2268430,181.67,1.0,0.99,E,6.0,11.0,44.0,50.0,B1,Diesel,7313.0,R31
25773,1186366,2051.19,1.0,0.5,C,5.0,3.0,44.0,50.0,B1,Diesel,269.0,R91
25774,2263968,980.93,1.0,1.0,E,8.0,12.0,40.0,50.0,B13,Diesel,6912.0,R11
25775,2282134,816.84,,,,,,,,,,,
25776,2277088,1580.04,1.0,0.5,F,7.0,2.0,62.0,58.0,B2,Regular,10156.0,R11
25777,2276380,862.77,1.0,0.5,E,5.0,1.0,43.0,147.0,B1,Regular,3317.0,R93
25778,2282134,3695.44,,,,,,,,,,,
25779,2286775,4500.0,,,,,,,,,,,
25780,2267003,1089.14,1.0,0.5,E,7.0,15.0,39.0,76.0,B2,Diesel,2415.0,R82
25781,2271782,86.24,1.0,0.5,E,5.0,9.0,41.0,112.0,B5,Diesel,2906.0,R72
25782,2267383,1137.07,1.0,0.91,D,6.0,14.0,41.0,50.0,B1,Regular,1326.0,R93
25783,2281288,787.43,1.0,0.66,C,8.0,3.0,38.0,50.0,B11,Diesel,153.0,R93
25784,2267427,699.68,1.0,0.5,D,4.0,14.0,32.0,54.0,B1,Regular,856.0,R82
25785,2275064,783.12,1.0,0.44,E,4.0,13.0,44.0,80.0,B2,Regular,3317.0,R93
25786,2275270,81.33,3.0,0.27,C,5.0,7.0,40.0,51.0,B2,Diesel,403.0,R91
25787,2275270,1500.0,3.0,0.27,C,5.0,7.0,40.0,51.0,B2,Diesel,403.0,R91
25788,2282966,1804.38,1.0,0.08,C,6.0,10.0,37.0,50.0,B1,Diesel,209.0,R82
25789,1197449,2285.16,2.0,0.92,D,6.0,0.0,61.0,50.0,B3,Diesel,902.0,R31
25790,2283408,5985.03,1.0,0.08,D,5.0,1.0,49.0,50.0,B2,Diesel,1565.0,R31
25791,2277547,323.82,1.0,0.58,D,8.0,3.0,38.0,68.0,B10,Diesel,540.0,R82
25792,2260519,418.01,1.0,1.0,A,7.0,17.0,63.0,50.0,B2,Diesel,16.0,R74
25793,1196989,981.85,1.0,0.38,E,9.0,0.0,55.0,50.0,B6,Diesel,2369.0,R11
25794,2266788,1212.61,1.0,0.6,D,7.0,12.0,58.0,50.0,B2,Regular,1512.0,R31
25795,2282134,1500.0,,,,,,,,,,,
25796,2256527,965.04,1.0,1.0,C,5.0,4.0,22.0,85.0,B2,Regular,269.0,R91
25797,1190114,71.76,1.0,1.0,C,7.0,8.0,59.0,50.0,B11,Diesel,269.0,R91
25798,2284991,906.5,1.0,0.08,E,4.0,11.0,51.0,50.0,B3,Regular,4059.0,R23
25799,2278399,1545.54,2.0,0.08,E,10.0,3.0,52.0,57.0,B1,Diesel,3857.0,R72
25800,2271230,1439.14,1.0,0.5,D,5.0,2.0,37.0,50.0,B1,Diesel,1326.0,R93
25801,2283988,1939.44,1.0,0.08,C,6.0,1.0,46.0,50.0,B6,Diesel,190.0,R93
25802,2268649,83.72,1.0,0.49,E,6.0,5.0,71.0,50.0,B3,Regular,3744.0,R93
25803,2284061,2459.77,1.0,0.08,C,8.0,8.0,27.0,85.0,B1,Diesel,269.0,R91
25804,2260730,704.0,1.0,0.5,B,6.0,13.0,42.0,54.0,B1,Diesel,65.0,R82
25805,2278399,303.74,2.0,0.08,E,10.0,3.0,52.0,57.0,B1,Diesel,3857.0,R72
25806,2279707,2000.0,1.0,0.08,E,5.0,8.0,39.0,85.0,B3,Diesel,3866.0,R24
25807,1198598,725.61,1.0,0.96,E,8.0,0.0,41.0,90.0,B5,Diesel,4393.0,R11
25808,2279158,2758.77,1.0,0.08,E,6.0,3.0,55.0,55.0,B2,Diesel,3963.0,R91
25809,2286775,4320.74,,,,,,,,,,,
25810,2282134,1500.0,,,,,,,,,,,
25811,2286775,4468.71,,,,,,,,,,,
25812,2286775,1435.74,,,,,,,,,,,
25813,2276247,356.18,1.0,0.75,D,5.0,2.0,27.0,80.0,B2,Regular,1326.0,R93
25814,2260057,1143.37,1.0,0.26,E,8.0,14.0,57.0,86.0,B3,Diesel,5831.0,R11
25815,2258068,744.43,1.0,1.0,D,7.0,6.0,68.0,50.0,B12,Regular,755.0,R82
25816,2214944,360.22,1.0,0.49,D,6.0,2.0,40.0,51.0,B2,Diesel,557.0,R54
25817,2282126,3089.88,1.0,0.72,E,8.0,2.0,45.0,67.0,B3,Diesel,3744.0,R93
25818,2277145,694.54,1.0,0.75,E,5.0,3.0,37.0,50.0,B3,Diesel,3744.0,R93
25819,2286775,2311.35,,,,,,,,,,,
25820,2282234,1030.54,1.0,0.37,E,6.0,6.0,35.0,60.0,B12,Regular,3973.0,R23
25821,2283291,307.48,1.0,0.08,E,4.0,2.0,53.0,50.0,B2,Diesel,4128.0,R52
25822,2283323,1500.0,1.0,0.08,F,6.0,6.0,48.0,50.0,B2,Diesel,10156.0,R11
25823,2213867,1656.46,1.0,0.08,D,7.0,7.0,38.0,76.0,B6,Regular,824.0,R91
25824,2271180,464.05,1.0,0.5,C,7.0,9.0,29.0,72.0,B11,Regular,269.0,R91
25825,2282134,1656.15,,,,,,,,,,,
25826,2276145,1087.7,1.0,0.5,E,4.0,0.0,47.0,50.0,B4,Diesel,3963.0,R91
25827,2277602,1668.59,1.0,0.77,C,11.0,0.0,53.0,50.0,B10,Regular,342.0,R93
25828,2286775,2495.45,,,,,,,,,,,
25829,2286715,1628.0,1.0,0.49,C,11.0,2.0,65.0,52.0,B11,Diesel,184.0,R82
25830,2213927,730.57,1.0,0.08,C,6.0,5.0,51.0,66.0,B1,Diesel,483.0,R91
25831,2271840,75.11,1.0,0.83,D,6.0,10.0,24.0,85.0,B2,Diesel,1326.0,R93
25832,2284104,1464.28,1.0,0.08,D,7.0,3.0,39.0,95.0,B10,Diesel,1313.0,R24
25833,2286775,1500.0,,,,,,,,,,,
25834,2286775,1076.0,,,,,,,,,,,
25835,2285659,589.48,1.0,0.66,D,10.0,12.0,30.0,64.0,B13,Diesel,1629.0,R93
25836,2282425,606.4,1.0,0.2,D,4.0,17.0,33.0,60.0,B2,Regular,1326.0,R93
25837,2267901,1031.57,1.0,0.5,E,7.0,14.0,46.0,72.0,B2,Regular,2906.0,R72
25838,2287554,486.73,1.0,0.08,E,5.0,2.0,68.0,50.0,B1,Diesel,3317.0,R93
25839,2267122,220.39,1.0,0.5,C,11.0,4.0,35.0,67.0,B3,Regular,184.0,R93
25840,1191340,716.88,1.0,1.0,E,6.0,4.0,41.0,55.0,B12,Diesel,3963.0,R91
25841,2214456,634.75,1.0,0.4,E,7.0,15.0,49.0,50.0,B2,Diesel,3317.0,R93
25842,2270902,5519.94,1.0,0.94,D,8.0,6.0,52.0,76.0,B2,Diesel,763.0,R52
25843,2215050,1472.72,2.0,0.49,E,8.0,0.0,47.0,50.0,B4,Diesel,3317.0,R93
25844,2276169,601.56,1.0,0.75,B,8.0,12.0,47.0,50.0,B1,Diesel,68.0,R82
25845,2260510,757.77,2.0,1.0,E,7.0,1.0,55.0,50.0,B5,Diesel,3301.0,R73
25846,2260510,3963.21,2.0,1.0,E,7.0,1.0,55.0,50.0,B5,Diesel,3301.0,R73
25847,2281903,550.0,1.0,0.79,C,7.0,0.0,57.0,72.0,B2,Regular,290.0,R91
25848,2263550,290.97,1.0,0.5,C,4.0,1.0,62.0,50.0,B1,Regular,198.0,R91
25849,2214309,1739.0,1.0,0.59,C,6.0,12.0,32.0,51.0,B2,Diesel,223.0,R73
25850,2280936,1350.0,1.0,0.5,C,4.0,11.0,36.0,57.0,B1,Diesel,129.0,R82
25851,2216593,3985.72,1.0,0.27,E,5.0,1.0,29.0,68.0,B1,Diesel,4762.0,R93
25852,2288906,1478.76,1.0,0.08,C,4.0,14.0,22.0,90.0,B2,Regular,269.0,R91
25853,2282488,831.32,1.0,0.19,D,5.0,2.0,48.0,50.0,B2,Regular,902.0,R31
25854,2288543,1729.82,1.0,0.08,D,5.0,10.0,37.0,54.0,B3,Diesel,1154.0,R31
25855,2289445,850.89,1.0,0.08,D,4.0,12.0,33.0,64.0,B3,Diesel,1289.0,R31
25856,2282062,1859.19,1.0,0.22,E,7.0,3.0,26.0,85.0,B13,Regular,2715.0,R24
25857,2268659,544.14,1.0,0.87,C,6.0,5.0,50.0,50.0,B2,Diesel,467.0,R24
25858,2286775,77.05,,,,,,,,,,,
25859,2216294,5046.63,6.0,0.33,D,4.0,12.0,52.0,50.0,B1,Regular,824.0,R91
25860,2216294,1350.28,6.0,0.33,D,4.0,12.0,52.0,50.0,B1,Regular,824.0,R91
25861,2216294,389.14,6.0,0.33,D,4.0,12.0,52.0,50.0,B1,Regular,824.0,R91
25862,2255817,338.43,1.0,1.0,E,6.0,15.0,47.0,50.0,B14,Regular,3963.0,R91
25863,2216294,1227.54,6.0,0.33,D,4.0,12.0,52.0,50.0,B1,Regular,824.0,R91
25864,2266392,1500.0,1.0,0.79,D,7.0,10.0,23.0,85.0,B11,Diesel,1326.0,R93
25865,2286775,66.98,,,,,,,,,,,
25866,2216294,813.37,6.0,0.33,D,4.0,12.0,52.0,50.0,B1,Regular,824.0,R91
25867,2275246,1500.0,1.0,0.9,C,6.0,13.0,26.0,80.0,B2,Diesel,269.0,R91
